unit_price;sum_fact;shop_id;sale_profit;cal_date;customer;title
5,68;11,36;4;5,07;21.08.2018;;Майка тип 1 - Reebok
92,05;184,11;6;72,39;21.08.2018;;Кроссовки тип 6 - Puma
201,33;402,68;2;207,88;21.08.2018;;Сапоги тип 2 - Nike
11,98;11,96;2;6,3;22.08.2018;;Штаны тип 2 - Reebok
14;14;3;7,03;22.08.2018;;Шлёпки тип 1 - Adidas
14,2;14,18;3;8,23;22.08.2018;;Рубашка тип 10 - Nike
47,36;47,36;5;22,18;22.08.2018;;Штаны тип 4 - Adidas
102,12;102,11;5;37,76;22.08.2018;;Туфли тип 4 - Puma
8,86;8,86;5;3,89;22.08.2018;;Футболка тип 5 - Puma
165,03;165,04;5;59,78;22.08.2018;;Туфли тип 4 - Nike
75,18;75,18;8;32,07;22.08.2018;;Штаны тип 5 - Puma
13,98;14;8;5,02;22.08.2018;;Шапка тип 6 - Puma
87,85;175,71;3;64,06;22.08.2018;;Сапоги тип 5 - Adidas
9,21;18,43;3;9,64;22.08.2018;;Колготки тип 4 - Nike
8,25;16,5;2;8,64;22.08.2018;;Шапка тип 3 - Adidas
11,98;11,96;2;6,3;22.08.2018;ФИО 779;Штаны тип 2 - Reebok
64,89;64,89;2;34,28;22.08.2018;ФИО 779;Штаны тип 11 - Reebok
11,34;11,32;2;4,37;22.08.2018;ФИО 779;Шлёпки тип 1 - Adidas
8,38;8,39;2;3,71;22.08.2018;ФИО 779;Майка тип 4 - Puma
37,32;37,32;7;15,11;23.08.2018;;Рубашка тип 5 - Puma
18,92;18,93;7;8,49;23.08.2018;;Кепка тип 2 - Adidas
81,93;81,93;7;26,07;23.08.2018;;Кроссовки тип 6 - Puma
58,58;58,57;2;31,51;23.08.2018;;Штаны тип 12 - Nike
187,9;187,89;2;80,65;23.08.2018;;Туфли тип 3 - Puma
13,58;13,57;2;5,72;23.08.2018;;Шапка тип 2 - Puma
13,81;13,82;2;5,35;23.08.2018;;Шапка тип 7 - Puma
84,83;84,82;2;35,22;23.08.2018;;Туфли тип 3 - Reebok
154,57;154,57;2;69,64;23.08.2018;;Туфли тип 2 - Reebok
142,6;142,61;2;75,21;23.08.2018;;Кроссовки тип 1 - Nike
187,9;187,89;5;80,65;23.08.2018;;Туфли тип 3 - Puma
66,21;66,21;5;25,56;23.08.2018;;Кроссовки тип 3 - Reebok
16,97;16,96;5;7,54;23.08.2018;;Рубашка тип 8 - Puma
50,88;50,89;8;21,55;23.08.2018;;Рубашка тип 3 - Nike
13,51;13,5;8;7,23;23.08.2018;;Шапка тип 2 - Reebok
7,03;14,07;8;6,06;23.08.2018;;Шапка тип 5 - Reebok
15,03;30,07;2;13,06;23.08.2018;;Майка тип 1 - Puma
15,4;15,39;2;7,68;24.08.2018;;Футболка тип 2 - Nike
10,59;10,61;2;4,99;24.08.2018;;Кепка тип 3 - Reebok
219,09;219,11;2;118,59;24.08.2018;;Сапоги тип 6 - Reebok
17,7;17,71;4;8,23;24.08.2018;;Шапка тип 1 - Reebok
18,11;18,11;4;9,04;24.08.2018;;Колготки тип 5 - Nike
13,58;13,57;4;5,72;24.08.2018;;Шапка тип 2 - Puma
12,82;12,82;4;6,18;24.08.2018;;Рубашка тип 4 - Adidas
54,06;54,07;4;24,17;24.08.2018;;Рубашка тип 1 - Nike
72,44;72,43;3;39,87;24.08.2018;;Штаны тип 5 - Nike
76,6;76,61;1;28;24.08.2018;;Сапоги тип 6 - Puma
75,97;75,96;1;38,36;24.08.2018;;Штаны тип 8 - Adidas
55,46;55,46;1;30,39;24.08.2018;;Рубашка тип 6 - Nike
15,43;15,43;1;8,29;24.08.2018;;Запонка тип 2 - Reebok
11,67;11,68;8;6,24;24.08.2018;;Шапка тип 8 - Adidas
8,5;8,5;8;3,71;24.08.2018;;Кепка тип 1 - Puma
13,14;26,29;4;9,86;24.08.2018;;Шлёпки тип 3 - Puma
20,3;20,29;7;11,55;24.08.2018;ФИО 889;Футболка тип 5 - Nike
10,62;10,61;6;4,41;25.08.2018;;Футболка тип 4 - Reebok
125,07;125,07;6;64,36;25.08.2018;;Кроссовки тип 4 - Reebok
238,79;238,79;6;117,58;25.08.2018;;Сапоги тип 3 - Reebok
30,2;30,21;6;11,13;25.08.2018;;Рубашка тип 5 - Reebok
18,24;18,25;2;9,03;25.08.2018;;Футболка тип 2 - Adidas
28,53;28,54;2;11,7;25.08.2018;;Рубашка тип 12 - Nike
33,39;33,39;4;19,64;25.08.2018;;Майка тип 2 - Nike
39,92;39,93;4;12,74;25.08.2018;;Штаны тип 6 - Puma
16,95;16,96;4;5,16;25.08.2018;;Рубашка тип 6 - Puma
7,7;7,68;4;3,3;25.08.2018;;Колготки тип 1 - Puma
74,98;74,96;4;39,94;25.08.2018;;Штаны тип 1 - Reebok
48,5;48,5;5;22,14;25.08.2018;;Рубашка тип 1 - Reebok
9,33;9,32;8;2,86;25.08.2018;;Шлёпки тип 2 - Puma
9,35;18,71;8;7,92;25.08.2018;;Колготки тип 7 - Reebok
72,92;145,86;4;59,63;25.08.2018;;Штаны тип 5 - Puma
66,11;132,21;2;70,14;25.08.2018;;Штаны тип 3 - Reebok
15,13;15,14;8;6,17;25.08.2018;ФИО 922;Шапка тип 4 - Puma
15,03;15,04;8;6,53;25.08.2018;ФИО 922;Майка тип 1 - Puma
50,93;50,93;6;21,86;26.08.2018;;Рубашка тип 1 - Puma
21,48;21,46;6;10,41;26.08.2018;;Рубашка тип 11 - Adidas
32,86;65,71;8;30,5;26.08.2018;;Запонка тип 4 - Adidas
25,69;25,68;7;11,73;27.08.2018;;Запонка тип 3 - Reebok
19,32;19,32;7;10,82;27.08.2018;;Шапка тип 2 - Nike
27,44;27,43;7;9,8;27.08.2018;;Рубашка тип 2 - Puma
22,4;22,39;7;11,58;27.08.2018;;Футболка тип 5 - Adidas
34,73;34,71;7;17,62;27.08.2018;;Штаны тип 5 - Adidas
8,14;8,14;6;3,32;27.08.2018;;Запонка тип 1 - Puma
4,58;4,57;2;1,9;27.08.2018;;Майка тип 3 - Adidas
237,51;237,5;2;117,8;27.08.2018;;Туфли тип 3 - Nike
16,5;16,5;2;7,67;27.08.2018;;Майка тип 2 - Reebok
11,04;11,04;2;5,44;27.08.2018;;Кепка тип 3 - Reebok
26,24;26,25;4;11,6;27.08.2018;;Рубашка тип 11 - Puma
18,43;18,43;4;9,4;27.08.2018;;Шапка тип 3 - Reebok
102,15;102,14;4;46,33;27.08.2018;;Сапоги тип 5 - Adidas
3,58;3,57;5;1,9;27.08.2018;;Мячик тип 2 - Reebok
45,16;45,14;5;24,44;27.08.2018;;Штаны тип 10 - Adidas
13,92;27,86;5;13,7;27.08.2018;;Шапка тип 1 - Nike
191,03;382,07;6;139,64;27.08.2018;;Сапоги тип 3 - Reebok
13,51;27,04;7;14,46;27.08.2018;;Шапка тип 2 - Reebok
25,03;50,07;7;26,99;27.08.2018;ФИО 1015;Футболка тип 5 - Reebok
17,58;35,14;5;18,73;27.08.2018;ФИО 163;Футболка тип 3 - Nike
13;13;7;7,04;27.08.2018;ФИО 1015;Футболка тип 7 - Adidas
9,39;9,39;7;4,17;27.08.2018;ФИО 1015;Запонка тип 5 - Reebok
10,62;10,61;6;4,05;27.08.2018;ФИО 771;Футболка тип 4 - Puma
10,58;10,57;6;4,22;28.08.2018;;Штаны тип 12 - Puma
87,12;87,11;4;43,12;28.08.2018;;Штаны тип 8 - Reebok
21,66;21,64;3;8,52;28.08.2018;;Колготки тип 3 - Puma
84,3;84,29;3;48,34;28.08.2018;;Штаны тип 4 - Nike
237,51;237,5;1;117,8;28.08.2018;;Туфли тип 3 - Nike
16,19;32,39;2;14,38;28.08.2018;;Колготки тип 1 - Nike
20,77;41,54;1;23,54;28.08.2018;ФИО 855;Запонка тип 7 - Nike
11,08;22,14;9;8,51;28.08.2018;ФИО 473;Ремень тип 1 - Puma
206,29;412,57;8;202,08;28.08.2018;ФИО 520;Туфли тип 4 - Nike
13,07;26,14;8;9,15;28.08.2018;ФИО 520;Майка тип 1 - Puma
14,77;29,54;8;13,1;28.08.2018;ФИО 520;Футболка тип 3 - Nike
6,88;6,89;9;2,45;28.08.2018;ФИО 473;Шапка тип 4 - Reebok
9,12;9,11;9;4,12;28.08.2018;ФИО 473;Майка тип 4 - Reebok
23,16;23,14;8;12,52;28.08.2018;ФИО 520;Шапка тип 3 - Nike
13,56;13,57;8;4,35;28.08.2018;ФИО 520;Штаны тип 3 - Puma
15,58;15,57;8;8,76;28.08.2018;ФИО 520;Колготки тип 3 - Nike
29,81;29,82;8;15,85;28.08.2018;ФИО 520;Футболка тип 7 - Nike
16,1;16,11;8;7,67;28.08.2018;ФИО 520;Ремень тип 4 - Reebok
21,23;21,21;8;12,44;28.08.2018;ФИО 520;Футболка тип 4 - Nike
89,29;89,29;8;39,69;28.08.2018;ФИО 520;Туфли тип 3 - Reebok
38,46;38,46;3;15,46;28.08.2018;ФИО 882;Рубашка тип 7 - Puma
2,99;3;2;1,67;29.08.2018;;Мячик тип 2 - Nike
143,75;143,75;2;58,82;29.08.2018;;Туфли тип 2 - Reebok
87,12;87,11;2;43,12;29.08.2018;;Штаны тип 8 - Reebok
260,49;260,5;3;132,17;29.08.2018;;Сапоги тип 1 - Adidas
191,63;191,64;3;73,84;29.08.2018;;Туфли тип 4 - Reebok
89,07;89,07;3;46;29.08.2018;;Кроссовки тип 5 - Nike
15,58;15,57;3;8,76;29.08.2018;;Колготки тип 3 - Nike
7,7;7,68;5;3,3;29.08.2018;;Колготки тип 1 - Puma
75,48;75,5;5;19,63;29.08.2018;;Кроссовки тип 6 - Puma
84,3;84,29;5;48,34;29.08.2018;;Штаны тип 4 - Nike
10,39;10,39;5;5,25;29.08.2018;;Футболка тип 4 - Adidas
40,2;40,21;5;21,24;29.08.2018;;Рубашка тип 10 - Reebok
11,98;23,96;5;12,61;29.08.2018;;Штаны тип 2 - Reebok
19,35;38,68;1;19,76;29.08.2018;;Кепка тип 2 - Nike
15,27;30,54;2;12,19;29.08.2018;;Колготки тип 2 - Puma
15,96;31,93;1;17,28;29.08.2018;ФИО 298;Рубашка тип 10 - Adidas
39,97;39,96;9;14,86;29.08.2018;ФИО 110;Кроссовки тип 5 - Puma
227,07;227,07;9;119,96;29.08.2018;ФИО 110;Сапоги тип 3 - Adidas
106,08;106,07;1;35,9;29.08.2018;ФИО 298;Кроссовки тип 3 - Puma
167,58;167,57;1;98,9;29.08.2018;ФИО 298;Кроссовки тип 6 - Nike
50,42;50,43;1;20,52;29.08.2018;ФИО 298;Рубашка тип 1 - Nike
23,18;23,18;1;9,25;29.08.2018;ФИО 298;Запонка тип 3 - Puma
8,28;8,29;1;3,28;29.08.2018;ФИО 298;Шапка тип 5 - Puma
16,16;16,18;1;4,74;29.08.2018;ФИО 298;Колготки тип 7 - Puma
24,68;24,68;2;11,43;29.08.2018;ФИО 779;Запонка тип 1 - Reebok
21,81;21,82;2;10,46;29.08.2018;ФИО 779;Футболка тип 3 - Adidas
13,3;13,29;2;6,33;29.08.2018;ФИО 779;Шлёпки тип 1 - Adidas
12,75;12,75;2;6,18;29.08.2018;ФИО 779;Колготки тип 3 - Reebok
19,52;19,5;4;11,02;29.08.2018;ФИО 144;Шапка тип 2 - Nike
22,4;22,39;4;11,58;29.08.2018;ФИО 144;Футболка тип 5 - Adidas
56,13;56,14;4;27,35;29.08.2018;ФИО 144;Штаны тип 7 - Reebok
14,45;14,46;4;6,63;29.08.2018;ФИО 144;Футболка тип 1 - Adidas
7,62;7,61;4;3,19;29.08.2018;ФИО 144;Шапка тип 4 - Reebok
40,19;40,18;6;19,48;30.08.2018;;Штаны тип 10 - Adidas
8,36;8,36;2;3,36;30.08.2018;;Шапка тип 5 - Puma
21,66;21,64;2;8,52;30.08.2018;;Колготки тип 3 - Puma
15,29;15,29;2;7,08;30.08.2018;;Футболка тип 3 - Nike
10,39;10,39;2;5,25;30.08.2018;;Футболка тип 4 - Adidas
16,76;16,75;2;8,29;30.08.2018;;Шапка тип 6 - Nike
40,97;40,96;2;20,36;30.08.2018;;Штаны тип 10 - Nike
27,23;27,25;4;15,38;30.08.2018;;Шлёпки тип 2 - Nike
2,16;2,14;1;1,05;30.08.2018;;Мячик тип 1 - Adidas
24,96;24,96;5;12,6;30.08.2018;;Шлёпки тип 2 - Adidas
22,48;22,46;8;12,37;30.08.2018;;Ремень тип 4 - Nike
12,27;24,54;8;12,96;30.08.2018;;Штаны тип 10 - Reebok
68,03;136,07;5;67,92;30.08.2018;;Штаны тип 7 - Adidas
7;14;5;5,07;30.08.2018;;Запонка тип 7 - Puma
15,01;15;3;6,04;30.08.2018;ФИО 74;Колготки тип 3 - Adidas
35,98;35,96;3;19,55;30.08.2018;ФИО 74;Рубашка тип 2 - Adidas
15,58;15,57;7;8,76;30.08.2018;ФИО 604;Колготки тип 3 - Nike
48,01;48;7;21,66;30.08.2018;ФИО 604;Рубашка тип 1 - Reebok
30,49;30,5;7;12,84;30.08.2018;ФИО 604;Рубашка тип 2 - Puma
11,98;11,96;4;6,3;30.08.2018;ФИО 345;Штаны тип 2 - Reebok
16,44;16,43;7;6,98;31.08.2018;;Кепка тип 2 - Nike
162,73;162,71;6;92,59;31.08.2018;;Кроссовки тип 2 - Nike
14,8;14,79;6;5,34;31.08.2018;;Шапка тип 6 - Adidas
87,12;87,11;4;43,12;31.08.2018;;Штаны тип 8 - Reebok
211,93;211,93;8;114,53;31.08.2018;;Сапоги тип 2 - Nike
260,49;260,5;8;132,17;31.08.2018;;Сапоги тип 1 - Adidas
17,58;17,57;8;9,36;31.08.2018;;Футболка тип 3 - Nike
207,49;207,5;8;77,81;31.08.2018;;Сапоги тип 4 - Puma
211,93;211,93;8;114,53;31.08.2018;;Сапоги тип 2 - Nike
8,27;8,29;1;4,59;31.08.2018;ФИО 200;Запонка тип 2 - Nike
73,56;73,57;1;32,92;31.08.2018;ФИО 307;Кроссовки тип 3 - Reebok
55,16;55,18;1;23,59;31.08.2018;ФИО 307;Штаны тип 11 - Adidas
19,39;19,39;1;10,49;31.08.2018;ФИО 307;Штаны тип 12 - Reebok
206,29;206,29;1;101,04;31.08.2018;ФИО 307;Туфли тип 4 - Nike
82,61;82,61;2;24,47;31.08.2018;ФИО 1234;Кроссовки тип 1 - Puma
216,28;216,29;2;115,78;31.08.2018;ФИО 1234;Сапоги тип 1 - Nike
16,79;16,79;6;6,5;31.08.2018;ФИО 536;Шапка тип 1 - Puma
81,2;81,21;2;35,27;01.09.2018;;Сапоги тип 5 - Puma
12,29;12,29;2;5,79;01.09.2018;;Колготки тип 1 - Reebok
47,61;47,61;2;25,97;01.09.2018;;Рубашка тип 6 - Adidas
11,64;11,64;4;5,96;01.09.2018;;Ремень тип 2 - Adidas
18,9;18,89;4;10,15;01.09.2018;;Кепка тип 1 - Reebok
18,31;18,32;4;8,77;01.09.2018;;Запонка тип 7 - Reebok
23,94;23,93;4;11,73;01.09.2018;;Запонка тип 5 - Adidas
20,49;20,5;4;11,7;01.09.2018;;Шапка тип 4 - Nike
19,52;19,5;8;11,02;01.09.2018;;Шапка тип 2 - Nike
7,49;7,5;8;2,67;01.09.2018;;Запонка тип 1 - Puma
39,97;79,93;8;29,73;01.09.2018;;Кроссовки тип 5 - Puma
44,36;88,71;4;34,35;01.09.2018;;Штаны тип 6 - Puma
4;4;3;2,28;01.09.2018;ФИО 847;Мячик тип 1 - Nike
46,58;46,57;3;21,51;01.09.2018;ФИО 1162;Рубашка тип 6 - Nike
28,47;28,46;3;15,47;01.09.2018;ФИО 1162;Майка тип 1 - Adidas
82,74;82,75;3;45,13;01.09.2018;ФИО 1162;Кроссовки тип 1 - Reebok
145,3;145,29;7;60,37;01.09.2018;ФИО 3;Туфли тип 2 - Reebok
34,73;34,71;6;17,62;01.09.2018;ФИО 703;Штаны тип 5 - Adidas
86,25;86,25;3;42,25;02.09.2018;;Штаны тип 8 - Reebok
11,27;11,29;5;5,88;02.09.2018;;Колготки тип 7 - Reebok
9,51;19,04;3;10,09;02.09.2018;;Колготки тип 2 - Nike
22,29;44,57;5;16,71;02.09.2018;;Майка тип 2 - Puma
5,6;11,21;5;2,27;02.09.2018;;Запонка тип 7 - Puma
16,79;33,57;6;13;02.09.2018;ФИО 247;Шапка тип 1 - Puma
9,02;18,04;6;6,82;02.09.2018;ФИО 247;Кепка тип 3 - Reebok
19,17;19,18;6;11,31;02.09.2018;ФИО 247;Ремень тип 2 - Nike
8,1;8,11;6;4,43;02.09.2018;ФИО 247;Запонка тип 2 - Nike
18,11;18,11;6;9,04;02.09.2018;ФИО 247;Колготки тип 5 - Nike
11,1;11,11;6;5,1;02.09.2018;ФИО 247;Майка тип 2 - Adidas
22,29;22,29;6;8,36;02.09.2018;ФИО 247;Майка тип 2 - Puma
13,51;13,5;6;7,23;02.09.2018;ФИО 247;Шапка тип 2 - Reebok
13,14;13,14;2;4,93;03.09.2018;;Шлёпки тип 3 - Puma
18,24;18,25;3;9,03;03.09.2018;;Футболка тип 2 - Adidas
10,9;10,89;3;5,22;03.09.2018;;Штаны тип 2 - Reebok
3,58;3,57;1;1,9;03.09.2018;;Мячик тип 2 - Reebok
51,19;51,18;1;23,37;03.09.2018;;Рубашка тип 5 - Adidas
16,15;16,14;1;9,36;03.09.2018;;Футболка тип 1 - Nike
25,69;25,68;5;11,73;03.09.2018;;Запонка тип 3 - Reebok
7,7;7,68;5;3,3;03.09.2018;;Колготки тип 1 - Puma
17,41;34,82;9;15,9;03.09.2018;;Шапка тип 6 - Adidas
247,47;494,93;3;290,08;03.09.2018;;Сапоги тип 4 - Nike
69,69;139,36;3;80,52;03.09.2018;;Рубашка тип 2 - Nike
11,27;22,54;3;8,47;03.09.2018;;Кепка тип 3 - Adidas
52,91;105,82;1;47,68;03.09.2018;;Рубашка тип 11 - Reebok
22,95;45,89;1;18,18;03.09.2018;;Колготки тип 6 - Adidas
60,74;121,5;2;61,7;03.09.2018;ФИО 209;Рубашка тип 1 - Nike
13,14;26,29;2;9,86;03.09.2018;ФИО 224;Шлёпки тип 3 - Puma
227,07;454,14;4;239,92;03.09.2018;ФИО 927;Сапоги тип 3 - Adidas
18,11;36,21;3;18,07;03.09.2018;ФИО 300;Колготки тип 5 - Nike
13,58;13,57;3;6,54;03.09.2018;ФИО 300;Кепка тип 3 - Adidas
6,88;6,89;2;1,66;03.09.2018;ФИО 224;Ремень тип 2 - Puma
21,66;21,64;4;8,52;03.09.2018;ФИО 578;Колготки тип 3 - Puma
107,45;107,43;4;34,87;03.09.2018;ФИО 578;Туфли тип 2 - Puma
219,09;219,11;4;118,59;03.09.2018;ФИО 578;Сапоги тип 6 - Reebok
21,66;21,64;4;8,52;03.09.2018;ФИО 927;Колготки тип 3 - Puma
30,2;30,21;6;11,13;04.09.2018;;Рубашка тип 5 - Reebok
175,64;175,64;6;85,1;04.09.2018;;Сапоги тип 1 - Reebok
5,63;5,64;6;1,7;04.09.2018;;Футболка тип 6 - Puma
24,51;24,5;6;13,37;04.09.2018;;Шлёпки тип 1 - Reebok
22,4;22,39;6;11,58;04.09.2018;;Футболка тип 5 - Adidas
18,81;18,82;6;9,45;04.09.2018;;Запонка тип 1 - Adidas
6,47;6,46;6;2,55;04.09.2018;;Футболка тип 6 - Puma
93,58;93,57;4;21,01;04.09.2018;;Туфли тип 2 - Puma
24,21;24,21;5;10,63;04.09.2018;;Колготки тип 6 - Reebok
6,16;6,14;9;1,7;04.09.2018;;Запонка тип 7 - Puma
26,48;26,46;1;13,48;04.09.2018;ФИО 661;Майка тип 1 - Adidas
16,5;16,5;1;7,67;04.09.2018;ФИО 661;Майка тип 2 - Reebok
10;10;6;3,25;05.09.2018;;Шлёпки тип 1 - Puma
8,14;8,14;6;3,32;05.09.2018;;Запонка тип 1 - Puma
81,2;81,21;3;35,27;05.09.2018;;Сапоги тип 5 - Puma
60,62;60,61;9;29,05;05.09.2018;;Штаны тип 11 - Adidas
18,45;18,46;9;9,66;05.09.2018;;Рубашка тип 3 - Reebok
14,8;14,79;9;7,98;05.09.2018;;Колготки тип 3 - Nike
176,68;176,68;8;79,75;05.09.2018;;Сапоги тип 6 - Adidas
167,58;167,57;8;98,9;05.09.2018;;Кроссовки тип 6 - Nike
5,95;11,89;8;4,26;05.09.2018;;Шапка тип 6 - Reebok
46,95;46,96;9;17,38;05.09.2018;ФИО 1099;Штаны тип 1 - Adidas
9,82;9,82;3;5,5;05.09.2018;ФИО 983;Ремень тип 1 - Nike
78,96;78,96;6;36,96;06.09.2018;;Штаны тип 4 - Reebok
12,46;12,46;2;5,99;06.09.2018;;Футболка тип 6 - Reebok
13,76;13,75;1;6,11;06.09.2018;;Футболка тип 2 - Reebok
11,79;23,57;9;10,66;06.09.2018;;Футболка тип 6 - Reebok
132,59;265,18;6;131,25;06.09.2018;;Туфли тип 1 - Adidas
11,93;11,93;8;3,04;06.09.2018;ФИО 1171;Шапка тип 3 - Puma
8,36;8,36;5;3,36;06.09.2018;ФИО 154;Шапка тип 5 - Puma
154,57;154,57;2;69,64;07.09.2018;;Туфли тип 2 - Reebok
18,81;18,82;2;9,45;07.09.2018;;Запонка тип 1 - Adidas
14,2;14,18;2;8,23;07.09.2018;;Рубашка тип 10 - Nike
19,16;19,18;4;10,05;07.09.2018;;Колготки тип 6 - Nike
3,35;3,36;4;1,81;07.09.2018;;Мячик тип 1 - Reebok
23,2;23,21;4;10,52;07.09.2018;;Рубашка тип 8 - Adidas
10,62;10,61;4;5,23;07.09.2018;;Шлёпки тип 3 - Adidas
13,25;13,25;4;6,79;07.09.2018;;Футболка тип 6 - Reebok
13,25;13,25;4;6,79;07.09.2018;;Футболка тип 6 - Reebok
216,28;216,29;4;115,78;07.09.2018;;Сапоги тип 1 - Nike
32,67;32,68;4;15,74;07.09.2018;;Рубашка тип 1 - Adidas
14,15;14,14;4;4,94;07.09.2018;;Штаны тип 3 - Puma
3,38;3,39;3;1,77;07.09.2018;;Мячик тип 2 - Adidas
27,19;27,18;3;14,83;07.09.2018;;Футболка тип 6 - Nike
58,67;58,68;3;27,38;07.09.2018;;Рубашка тип 4 - Nike
59,78;59,79;3;28,32;07.09.2018;;Рубашка тип 4 - Reebok
81,25;81,25;3;47,79;07.09.2018;;Штаны тип 1 - Nike
16,61;16,61;3;7,21;07.09.2018;;Майка тип 3 - Reebok
21,66;21,64;3;8,52;07.09.2018;;Колготки тип 3 - Puma
16,11;16,11;5;5,83;07.09.2018;;Шапка тип 1 - Puma
77,53;77,54;5;38,18;07.09.2018;;Штаны тип 3 - Adidas
22,29;22,29;5;8,36;07.09.2018;;Майка тип 2 - Puma
7,27;14,54;5;6,54;07.09.2018;;Шапка тип 5 - Reebok
33,93;67,86;5;29,15;07.09.2018;;Рубашка тип 8 - Nike
98,5;98,5;2;35,61;08.09.2018;;Туфли тип 2 - Adidas
60,62;60,61;4;29,05;08.09.2018;;Штаны тип 11 - Adidas
7,67;7,68;4;3,74;08.09.2018;;Шапка тип 3 - Adidas
255,75;255,75;3;121,15;08.09.2018;;Сапоги тип 4 - Reebok
8,05;8,04;1;3,37;08.09.2018;;Майка тип 4 - Puma
22,48;22,46;1;12,37;08.09.2018;;Ремень тип 4 - Nike
45,95;45,96;9;22,41;08.09.2018;;Рубашка тип 11 - Nike
12,75;12,75;8;6,18;08.09.2018;;Колготки тип 3 - Reebok
10,53;10,54;8;3,78;08.09.2018;;Шлёпки тип 1 - Puma
7,76;7,75;8;3,94;08.09.2018;;Майка тип 4 - Adidas
47,28;47,29;8;24,11;08.09.2018;;Штаны тип 6 - Reebok
34,18;34,18;8;17,75;08.09.2018;;Рубашка тип 2 - Adidas
75,18;150,36;2;64,14;08.09.2018;;Штаны тип 5 - Puma
11,06;11,07;2;5,42;08.09.2018;ФИО 1204;Футболка тип 1 - Reebok
46,41;46,43;2;22,88;08.09.2018;ФИО 1204;Рубашка тип 11 - Nike
14,16;14,14;2;7,48;08.09.2018;ФИО 1204;Запонка тип 3 - Adidas
11,67;11,68;7;5,02;09.09.2018;;Рубашка тип 4 - Adidas
15,27;15,29;7;6,09;09.09.2018;;Колготки тип 2 - Puma
10,61;10,61;7;4,61;09.09.2018;;Колготки тип 4 - Puma
255,75;255,75;6;121,15;09.09.2018;;Сапоги тип 4 - Reebok
10,61;10,61;6;4,61;09.09.2018;;Колготки тип 4 - Puma
55,89;55,89;6;26,32;09.09.2018;;Штаны тип 1 - Adidas
16,76;16,75;2;9,22;09.09.2018;;Ремень тип 3 - Nike
24,83;24,82;2;10,79;09.09.2018;;Колготки тип 4 - Reebok
10,53;10,54;9;3,78;09.09.2018;;Шлёпки тип 1 - Puma
11,96;23,93;6;10,78;09.09.2018;;Запонка тип 7 - Adidas
3,56;7,11;7;3,69;09.09.2018;ФИО 135;Мячик тип 1 - Nike
247,47;247,46;7;145,04;09.09.2018;ФИО 135;Сапоги тип 4 - Nike
32,56;32,57;7;17,6;09.09.2018;ФИО 135;Рубашка тип 5 - Nike
14,85;14,86;7;7,35;09.09.2018;ФИО 135;Колготки тип 2 - Reebok
55,16;55,18;7;28,77;09.09.2018;ФИО 50;Кроссовки тип 4 - Adidas
9,21;9,21;4;2,43;09.09.2018;ФИО 353;Кепка тип 2 - Puma
10,58;10,57;4;4,22;09.09.2018;ФИО 353;Штаны тип 12 - Puma
89,07;89,07;4;46;09.09.2018;ФИО 353;Кроссовки тип 5 - Nike
30,65;30,64;4;12,83;09.09.2018;ФИО 353;Штаны тип 9 - Puma
16,97;16,96;4;7,54;09.09.2018;ФИО 277;Рубашка тип 8 - Puma
141,58;141,57;4;71,43;09.09.2018;ФИО 113;Кроссовки тип 2 - Nike
18,47;18,46;6;9,68;10.09.2018;;Футболка тип 4 - Nike
8,38;8,39;6;3,17;10.09.2018;;Ремень тип 2 - Puma
8,04;8,04;4;3,65;10.09.2018;;Шапка тип 1 - Adidas
10;10;4;3,25;10.09.2018;;Шлёпки тип 1 - Puma
238,79;238,79;4;117,58;10.09.2018;;Сапоги тип 3 - Reebok
46,28;46,29;5;20,85;10.09.2018;;Кроссовки тип 2 - Reebok
90,93;90,93;4;47,21;10.09.2018;ФИО 732;Кроссовки тип 6 - Adidas
15,75;15,75;4;8,29;11.09.2018;;Ремень тип 2 - Reebok
71,23;71,21;4;36,19;11.09.2018;;Штаны тип 1 - Reebok
23,16;23,14;2;12,52;11.09.2018;ФИО 167;Шапка тип 3 - Nike
23,18;23,18;7;9,25;12.09.2018;;Запонка тип 3 - Puma
59,78;59,79;6;28,32;12.09.2018;;Рубашка тип 4 - Reebok
10,37;10,36;6;4,76;12.09.2018;;Кепка тип 3 - Reebok
10,19;10,18;6;5,26;12.09.2018;;Шлёпки тип 3 - Nike
60,62;60,61;3;29,05;12.09.2018;;Штаны тип 11 - Adidas
22,4;22,39;5;11,58;12.09.2018;;Футболка тип 5 - Adidas
16;16;8;7,18;12.09.2018;;Майка тип 2 - Reebok
14,17;14,18;8;5,74;12.09.2018;;Ремень тип 4 - Reebok
94,68;94,68;8;48,9;12.09.2018;;Кроссовки тип 3 - Nike
13,87;13,86;8;4,98;12.09.2018;;Шапка тип 3 - Puma
57,89;57,89;8;29,92;12.09.2018;;Кроссовки тип 5 - Adidas
11,67;11,68;8;6,24;12.09.2018;;Шапка тип 8 - Adidas
42,43;84,86;8;44,64;12.09.2018;;Рубашка тип 8 - Reebok
5,65;11,32;3;5,95;12.09.2018;;Майка тип 3 - Adidas
69,72;139,43;3;62,58;12.09.2018;;Штаны тип 5 - Reebok
73,33;146,68;6;84,1;12.09.2018;;Рубашка тип 4 - Nike
10,73;21,46;6;10,68;12.09.2018;;Шлёпки тип 3 - Adidas
60,62;121,25;2;58,09;12.09.2018;;Штаны тип 11 - Adidas
